"V1" "V2" "V3"
"36465" "PRI" "SHN" "7644.854"
"36466" "PRI" "SLB" "14971.46"
"36467" "PRI" "SLE" "5805.829"
"36468" "PRI" "SLV" "2518.471"
"36469" "PRI" "SMR" "7707.461"
"36470" "PRI" "SOM" "12201.65"
"36471" "PRI" "SPM" "3271.526"
"36472" "PRI" "STP" "8201.271"
"36473" "PRI" "SUR" "1832.312"
"36474" "PRI" "SVK" "8010.058"
"36475" "PRI" "SVN" "7838.847"
"36476" "PRI" "SWE" "7933.972"
"36477" "PRI" "SWZ" "11613.81"
"36478" "PRI" "SYC" "13511.37"
"36479" "PRI" "SYR" "9990.883"
"36480" "PRI" "TCA" "622.3804"
"36481" "PRI" "TCD" "8668.229"
"36482" "PRI" "TGO" "7425.939"
"36483" "PRI" "THA" "16164.17"
"36484" "PRI" "TJK" "12136.78"
"36485" "PRI" "TKL" "11998.11"
"36486" "PRI" "TKM" "11492.47"
"36487" "PRI" "TMP" "18358.21"
"36488" "PRI" "TON" "12666.82"
"36489" "PRI" "TTO" "1000.754"
"36490" "PRI" "TUN" "7607.87"
"36491" "PRI" "TUR" "9093.544"
"36492" "PRI" "TUV" "12910.66"
"36493" "PRI" "TWN" "15119.09"
"36494" "PRI" "TZA" "11882.05"
"36495" "PRI" "UGA" "10924.69"
"36496" "PRI" "UKR" "8901.729"
"36497" "PRI" "URY" "6031.294"
"36498" "PRI" "USA" "2594.429"
"36499" "PRI" "UZB" "11950.72"
"36500" "PRI" "VCT" "784.1083"
"36501" "PRI" "VEN" "878.7063"
"36502" "PRI" "VGB" "159.7829"
"36503" "PRI" "VNM" "15556.51"
"36504" "PRI" "VUT" "14297.69"
"36505" "PRI" "WLF" "12568.86"
"36506" "PRI" "WSM" "13848.08"
"36507" "PRI" "YEM" "11524.78"
"36508" "PRI" "YUG" "8322.722"
"36509" "PRI" "ZAF" "10671.44"
"36510" "PRI" "ZAR" "9267.491"
"36511" "PRI" "ZMB" "11005.77"
"36512" "PRI" "ZWE" "11364.46"
"36513" "PRK" "ABW" "14063.87"
"36514" "PRK" "AFG" "4989.095"
"36515" "PRK" "AGO" "12578.15"
"36516" "PRK" "AIA" "13599.25"
"36517" "PRK" "ALB" "8371.93"
"36518" "PRK" "AND" "9362.678"
"36519" "PRK" "ANT" "14144.74"
"36520" "PRK" "ARE" "6775.818"
"36521" "PRK" "ARG" "19419.04"
"36522" "PRK" "ARM" "6707.085"
"36523" "PRK" "ATG" "13736.07"
"36524" "PRK" "AUS" "8523.643"
"36525" "PRK" "AUT" "8093.14"
"36526" "PRK" "AZE" "6289.104"
"36527" "PRK" "BDI" "10811.85"
"36528" "PRK" "BEL" "8524.195"
"36529" "PRK" "BEN" "12320.87"
"36530" "PRK" "BFA" "12142.82"
"36531" "PRK" "BGD" "3740.107"
"36532" "PRK" "BGR" "8053.912"
"36533" "PRK" "BHR" "6993.45"
"36534" "PRK" "BHS" "12506.43"
"36535" "PRK" "BIH" "8279.956"
"36536" "PRK" "BLR" "7096.564"
"36537" "PRK" "BLZ" "12815.38"
"36538" "PRK" "BMU" "12023.14"
"36539" "PRK" "BOL" "17185.63"
"36540" "PRK" "BRA" "18168.74"
"36541" "PRK" "BRB" "14208.06"
"36542" "PRK" "BRN" "3945.471"
"36543" "PRK" "BTN" "3559.829"
"36544" "PRK" "BWA" "12533.06"
"36545" "PRK" "CAF" "11175.01"
"36546" "PRK" "CAN" "10492.87"
"36547" "PRK" "CCK" "6471.98"
"36548" "PRK" "CHE" "8680.983"
"36549" "PRK" "CHL" "18438.51"
"36550" "PRK" "CHN" "809.5382"
"36551" "PRK" "CIV" "12901.02"
"36552" "PRK" "CMR" "11802.9"
"36553" "PRK" "COG" "12084.06"
"36554" "PRK" "COK" "10229.58"
"36555" "PRK" "COL" "14725.17"
"36556" "PRK" "COM" "10196.38"
"36557" "PRK" "CPV" "13235.82"
"36558" "PRK" "CRI" "13766.89"
"36559" "PRK" "CUB" "12522.2"
"36560" "PRK" "CXR" "5880.164"
"36561" "PRK" "CYM" "12954.67"
"36562" "PRK" "CYP" "7836.264"
"36563" "PRK" "CZE" "8065.173"
"36564" "PRK" "DEU" "8345.919"
"36565" "PRK" "DJI" "8575.268"
"36566" "PRK" "DMA" "13944.44"
"36567" "PRK" "DNK" "7757.093"
"36568" "PRK" "DOM" "13431.76"
"36569" "PRK" "DZA" "9758.763"
"36570" "PRK" "ECU" "15060.08"
"36571" "PRK" "EGY" "8326.647"
"36572" "PRK" "ERI" "8687.639"
"36573" "PRK" "ESH" "11524.52"
"36574" "PRK" "ESP" "9815"
"36575" "PRK" "EST" "6924.853"
"36576" "PRK" "ETH" "9122.336"
"36577" "PRK" "FIN" "6872.642"
"36578" "PRK" "FJI" "8389.962"
"36579" "PRK" "FLK" "18592.54"
"36580" "PRK" "FRA" "8783.568"
"36581" "PRK" "FRO" "8012.613"
"36582" "PRK" "FSM" "4829.263"
"36583" "PRK" "GAB" "12235.47"
"36584" "PRK" "GBR" "8677.557"
"36585" "PRK" "GEO" "6605.104"
"36586" "PRK" "GHA" "12600.53"
"36587" "PRK" "GIB" "10283.52"
"36588" "PRK" "GIN" "13324.89"
"36589" "PRK" "GLP" "13862.56"
"36590" "PRK" "GMB" "13011.4"
"36591" "PRK" "GNB" "13102.79"
"36592" "PRK" "GNQ" "12031.61"
"36593" "PRK" "GRC" "8342.279"
"36594" "PRK" "GRD" "14296.82"
"36595" "PRK" "GRL" "8547.551"
"36596" "PRK" "GTM" "12972.22"
"36597" "PRK" "GUF" "15140.27"
"36598" "PRK" "GUY" "14923.76"
"36599" "PRK" "HKG" "2165.744"
"36600" "PRK" "HND" "13201.78"
"36601" "PRK" "HRV" "8290.122"
"36602" "PRK" "HTI" "13356.18"
"36603" "PRK" "HUN" "7988.041"
"36604" "PRK" "IDN" "5392.941"
"36605" "PRK" "IND" "4581.175"
"36606" "PRK" "IRL" "8771.495"
"36607" "PRK" "IRN" "6400.034"
"36608" "PRK" "IRQ" "7086.92"
"36609" "PRK" "ISL" "8208.667"
"36610" "PRK" "ISR" "7922.374"
"36611" "PRK" "ITA" "8788.533"
"36612" "PRK" "JAM" "13271.12"
"36613" "PRK" "JOR" "7840.215"
"36614" "PRK" "JPN" "1288.936"
"36615" "PRK" "KAZ" "4062.995"
"36616" "PRK" "KEN" "10016.02"
"36617" "PRK" "KGZ" "4257.97"
"36618" "PRK" "KHM" "3683.661"
"36619" "PRK" "KIR" "6368.625"
"36620" "PRK" "KNA" "13707.28"
"36621" "PRK" "KOR" "197.9361"
"36622" "PRK" "KWT" "7028.492"
"36623" "PRK" "LAO" "3236.389"
"36624" "PRK" "LBN" "7753.679"
"36625" "PRK" "LBR" "13292.19"
"36626" "PRK" "LBY" "9452.696"
"36627" "PRK" "LCA" "14091.32"
"36628" "PRK" "LKA" "5812.981"
"36629" "PRK" "LSO" "12682.66"
"36630" "PRK" "LTU" "7169.042"
"36631" "PRK" "LUX" "8535.622"
"36632" "PRK" "LVA" "7099.75"
"36633" "PRK" "MAC" "2194.534"
"36634" "PRK" "MAR" "10553.16"
"36635" "PRK" "MDA" "7419.648"
"36636" "PRK" "MDG" "10362.5"
"36637" "PRK" "MDV" "6533.133"
"36638" "PRK" "MEX" "12023.65"
"36639" "PRK" "MHL" "5755.604"
"36640" "PRK" "MKD" "8218.569"
"36641" "PRK" "MLI" "12547.46"
"36642" "PRK" "MLT" "9115.709"
"36643" "PRK" "MMR" "3789.702"
"36644" "PRK" "MNG" "1813.838"
"36645" "PRK" "MNP" "3289.472"
"36646" "PRK" "MOZ" "12057.44"
"36647" "PRK" "MRT" "12529.58"
"36648" "PRK" "MSR" "13778.73"
"36649" "PRK" "MTQ" "14025.58"
"36650" "PRK" "MUS" "9678.989"
"36651" "PRK" "MWI" "11156.64"
"36652" "PRK" "MYS" "4677.513"
"36653" "PRK" "NAM" "13147.2"
"36654" "PRK" "NCL" "8026.672"
"36655" "PRK" "NER" "11773.3"
"36656" "PRK" "NFK" "8746.938"
"36657" "PRK" "NGA" "12243.7"
"36658" "PRK" "NIC" "13443.97"
"36659" "PRK" "NIU" "9291.169"
"36660" "PRK" "NLD" "8375.247"
"36661" "PRK" "NOR" "7533.189"
"36662" "PRK" "NPL" "3930.218"
"36663" "PRK" "NRU" "6075.629"
"36664" "PRK" "NZL" "10491.77"
"36665" "PRK" "OMN" "6465.107"
"36666" "PRK" "PAK" "4692.38"
"36667" "PRK" "PAL" "7982.984"
"36668" "PRK" "PAN" "14090.6"
"36669" "PRK" "PCN" "12911.73"
"36670" "PRK" "PER" "16286.49"
"36671" "PRK" "PHL" "2754.58"
"36672" "PRK" "PLW" "3630.774"
"36673" "PRK" "PNG" "5832.44"
"36674" "PRK" "POL" "7557.42"
"36675" "PRK" "PRI" "13521.39"
"36676" "PRK" "PRK" "130.5858"
"36677" "PRK" "PRT" "10235.56"
"36678" "PRK" "PRY" "18469.68"
"36679" "PRK" "PYF" "10787.19"
"36680" "PRK" "QAT" "6974.206"
"36681" "PRK" "REU" "9886.633"
"36682" "PRK" "ROM" "7755.521"
"36683" "PRK" "RUS" "6418.446"
"36684" "PRK" "RWA" "10646.71"
"36685" "PRK" "SAU" "7413.24"
"36686" "PRK" "SDN" "9209.604"
"36687" "PRK" "SEN" "12946.26"
"36688" "PRK" "SGP" "4753.466"
"36689" "PRK" "SHN" "14678.64"
"36690" "PRK" "SLB" "6449.083"
"36691" "PRK" "SLE" "13265.29"
"36692" "PRK" "SLV" "13139.02"
"36693" "PRK" "SMR" "8631.704"
"36694" "PRK" "SOM" "9047.691"
"36695" "PRK" "SPM" "10497.25"
"36696" "PRK" "STP" "12470.69"
"36697" "PRK" "SUR" "15039.13"
"36698" "PRK" "SVK" "8050.967"
"36699" "PRK" "SVN" "8356.248"
"36700" "PRK" "SWE" "7247.252"
"36701" "PRK" "SWZ" "12199.57"
"36702" "PRK" "SYC" "8667.274"
"36703" "PRK" "SYR" "7713.698"
"36704" "PRK" "TCA" "13076.84"
"36705" "PRK" "TCD" "10894.22"
"36706" "PRK" "TGO" "12428.98"
"36707" "PRK" "THA" "3750.094"
"36708" "PRK" "TJK" "4852.993"
"36709" "PRK" "TKL" "8343.979"
"36710" "PRK" "TKM" "5731.881"
"36711" "PRK" "TMP" "5294.544"
"36712" "PRK" "TON" "9079.887"
"36713" "PRK" "TTO" "14458.06"
"36714" "PRK" "TUN" "9321.519"
"36715" "PRK" "TUR" "7781.591"
"36716" "PRK" "TUV" "7633.833"
"36717" "PRK" "TWN" "1599.425"
"36718" "PRK" "TZA" "10193.79"
"36719" "PRK" "UGA" "10270.28"
"36720" "PRK" "UKR" "7115.717"
"36721" "PRK" "URY" "19547.45"
"36722" "PRK" "USA" "10933.23"
"36723" "PRK" "UZB" "4733.597"
"36724" "PRK" "VCT" "14178.43"
"36725" "PRK" "VEN" "14359.91"
"36726" "PRK" "VGB" "13548.5"
"36727" "PRK" "VNM" "2760.536"
"36728" "PRK" "VUT" "7711.544"
"36729" "PRK" "WLF" "8367.247"
"36730" "PRK" "WSM" "7569.288"
"36731" "PRK" "YEM" "8225.649"
"36732" "PRK" "YUG" "8084.41"
"36733" "PRK" "ZAF" "13679.07"
"36734" "PRK" "ZAR" "12083.13"
"36735" "PRK" "ZMB" "11732.59"
"36736" "PRK" "ZWE" "11653.15"
"36737" "PRT" "ABW" "6637.424"
"36738" "PRT" "AFG" "6791.342"
"36739" "PRT" "AGO" "5779.503"
"36740" "PRT" "AIA" "5655.651"
"36741" "PRT" "ALB" "2472.398"
"36742" "PRT" "AND" "990.3965"
"36743" "PRT" "ANT" "6568.208"
"36744" "PRT" "ARE" "6107.288"
"36745" "PRT" "ARG" "9621.854"
"36746" "PRT" "ARM" "4540.028"
"36747" "PRT" "ATG" "5620.75"
"36748" "PRT" "AUS" "18190.62"
"36749" "PRT" "AUT" "2299.266"
"36750" "PRT" "AZE" "4971.342"
"36751" "PRT" "BDI" "6125.076"
"36752" "PRT" "BEL" "1711.396"
"36753" "PRT" "BEN" "3784.826"
"36754" "PRT" "BFA" "3029.659"
"36755" "PRT" "BGD" "9162.36"
"36756" "PRT" "BGR" "2754.19"
"36757" "PRT" "BHR" "5681.554"
"36758" "PRT" "BHS" "6472.578"
"36759" "PRT" "BIH" "2362.739"
"36760" "PRT" "BLR" "3229.235"
"36761" "PRT" "BLZ" "7947.486"
"36762" "PRT" "BMU" "5016.401"
"36763" "PRT" "BOL" "8686.375"
"36764" "PRT" "BRA" "7955.642"
"36765" "PRT" "BRB" "5709.538"
"36766" "PRT" "BRN" "12515.81"
"36767" "PRT" "BTN" "8847.088"
"36768" "PRT" "BWA" "7953.293"
"36769" "PRT" "CAF" "4740.834"
"36770" "PRT" "CAN" "5730.805"
"36771" "PRT" "CCK" "12262.59"
"36772" "PRT" "CHE" "1626.974"
"36773" "PRT" "CHL" "10242.03"
"36774" "PRT" "CHN" "9675.63"
"36775" "PRT" "CIV" "3754.935"
"36776" "PRT" "CMR" "4409.443"
"36777" "PRT" "COG" "5399.419"
"36778" "PRT" "COK" "16619.89"
"36779" "PRT" "COL" "7616.365"
"36780" "PRT" "COM" "7807.399"
"36781" "PRT" "CPV" "3001.378"
"36782" "PRT" "CRI" "8019.192"
"36783" "PRT" "CUB" "7025.992"
"36784" "PRT" "CXR" "12890.67"
"36785" "PRT" "CYM" "7173.567"
"36786" "PRT" "CYP" "3766.31"
"36787" "PRT" "CZE" "2245.294"
"36788" "PRT" "DEU" "1892.032"
"36789" "PRT" "DJI" "5966.751"
"36790" "PRT" "DMA" "5705.516"
"36791" "PRT" "DNK" "2478.47"
"36792" "PRT" "DOM" "6217.899"
"36793" "PRT" "DZA" "1087.167"
"36794" "PRT" "ECU" "8258.042"
"36795" "PRT" "EGY" "3799.947"
"36796" "PRT" "ERI" "5346.233"
"36797" "PRT" "ESH" "1341.363"
"36798" "PRT" "ESP" "500.9223"
"36799" "PRT" "EST" "3311.847"
"36800" "PRT" "ETH" "5799.203"
"36801" "PRT" "FIN" "3362.978"
"36802" "PRT" "FJI" "17627.3"
"36803" "PRT" "FLK" "11119.55"
"36804" "PRT" "FRA" "1452.86"
"36805" "PRT" "FRO" "2596.448"
"36806" "PRT" "FSM" "14788.35"
"36807" "PRT" "GAB" "4669.188"
"36808" "PRT" "GBR" "1583.091"
"36809" "PRT" "GEO" "4521.084"
"36810" "PRT" "GHA" "3800.417"
"36811" "PRT" "GIB" "442.1214"
"36812" "PRT" "GIN" "3317.462"
"36813" "PRT" "GLP" "5687.865"
"36814" "PRT" "GMB" "2908.031"
"36815" "PRT" "GNB" "3059.106"
"36816" "PRT" "GNQ" "4296.35"
"36817" "PRT" "GRC" "2853.773"
"36818" "PRT" "GRD" "5960.026"
"36819" "PRT" "GRL" "3959.967"
"36820" "PRT" "GTM" "8265.876"
"36821" "PRT" "GUF" "5749.566"
"36822" "PRT" "GUY" "6058.87"
"36823" "PRT" "HKG" "11035.67"
"36824" "PRT" "HND" "8018.544"
"36825" "PRT" "HRV" "2200.561"
"36826" "PRT" "HTI" "6435.96"
"36827" "PRT" "HUN" "2471.427"
"36828" "PRT" "IDN" "12679"
"36829" "PRT" "IND" "7782.462"
"36830" "PRT" "IRL" "1639.821"
"36831" "PRT" "IRN" "5280.981"
"36832" "PRT" "IRQ" "4790.26"
"36833" "PRT" "ISL" "2952.572"
"36834" "PRT" "ISR" "4011.559"
"36835" "PRT" "ITA" "1864.041"
"36836" "PRT" "JAM" "6860.766"
"36837" "PRT" "JOR" "4118.545"
"36838" "PRT" "JPN" "11156.39"
"36839" "PRT" "KAZ" "6914.59"
"36840" "PRT" "KEN" "6469.349"
"36841" "PRT" "KGZ" "6763.773"
"36842" "PRT" "KHM" "11208.65"
"36843" "PRT" "KIR" "15562.78"
"36844" "PRT" "KNA" "5686.498"
"36845" "PRT" "KOR" "10433.49"
"36846" "PRT" "KWT" "5286.836"
"36847" "PRT" "LAO" "10540.17"
"36848" "PRT" "LBN" "4000.395"
"36849" "PRT" "LBR" "3609.841"
"36850" "PRT" "LBY" "2111.866"
"36851" "PRT" "LCA" "5759.98"
"36852" "PRT" "LKA" "9449.49"
"36853" "PRT" "LSO" "8474.233"
"36854" "PRT" "LTU" "3123.619"
"36855" "PRT" "LUX" "1711.773"
"36856" "PRT" "LVA" "3152.139"
"36857" "PRT" "MAC" "10995.14"
"36858" "PRT" "MAR" "561.6362"
"36859" "PRT" "MDA" "3195.949"
"36860" "PRT" "MDG" "8709.09"
"36861" "PRT" "MDV" "9084.706"
"36862" "PRT" "MEX" "8683.526"
"36863" "PRT" "MHL" "14926.96"
"36864" "PRT" "MKD" "2606.129"
"36865" "PRT" "MLI" "2903.423"
"36866" "PRT" "MLT" "2112.431"
"36867" "PRT" "MMR" "10121.5"
"36868" "PRT" "MNG" "8504.232"
"36869" "PRT" "MNP" "13485.89"
"36870" "PRT" "MOZ" "8408.654"
"36871" "PRT" "MRT" "2384.589"
"36872" "PRT" "MSR" "5682.271"
"36873" "PRT" "MTQ" "5728.059"
"36874" "PRT" "MUS" "9540.073"
"36875" "PRT" "MWI" "7371.304"
"36876" "PRT" "MYS" "11580.99"
"36877" "PRT" "NAM" "7350.682"
"36878" "PRT" "NCL" "18153.5"
"36879" "PRT" "NER" "3014.421"
"36880" "PRT" "NFK" "18923.48"
"36881" "PRT" "NGA" "3810.186"
"36882" "PRT" "NIC" "8070.077"
"36883" "PRT" "NIU" "17161.76"
"36884" "PRT" "NLD" "1862.043"
"36885" "PRT" "NOR" "2739.748"
"36886" "PRT" "NPL" "8489.346"
"36887" "PRT" "NRU" "15763.15"
"36888" "PRT" "NZL" "19335.4"
"36889" "PRT" "OMN" "6521.427"
"36890" "PRT" "PAK" "7152.542"
"36891" "PRT" "PAL" "4007.802"
"36892" "PRT" "PAN" "7694.092"
"36893" "PRT" "PCN" "14350.75"
"36894" "PRT" "PER" "9020.645"
"36895" "PRT" "PHL" "12150.06"
"36896" "PRT" "PLW" "13677.37"
"36897" "PRT" "PNG" "16010.45"
"36898" "PRT" "POL" "2760.441"
"36899" "PRT" "PRI" "5905.428"
"36900" "PRT" "PRK" "10235.56"
"36901" "PRT" "PRT" "114.3257"
"36902" "PRT" "PRY" "8730.975"
"36903" "PRT" "PYF" "15540.94"
"36904" "PRT" "QAT" "5812.803"
"36905" "PRT" "REU" "9443.613"
"36906" "PRT" "ROM" "2978.071"
"36907" "PRT" "RUS" "3913.34"
"36908" "PRT" "RWA" "6047.361"
"36909" "PRT" "SAU" "5433.479"
"36910" "PRT" "SDN" "4806.567"
"36911" "PRT" "SEN" "2803.693"
"36912" "PRT" "SGP" "11896.52"
"36913" "PRT" "SHN" "6093.021"
"36914" "PRT" "SLB" "16599.24"
"36915" "PRT" "SLE" "3390.477"
"36916" "PRT" "SLV" "8213.67"
"36917" "PRT" "SMR" "1891.408"
"36918" "PRT" "SOM" "6859.926"
"36919" "PRT" "SPM" "3886.36"
"36920" "PRT" "STP" "4583.852"
"36921" "PRT" "SUR" "5897.208"
"36922" "PRT" "SVK" "2354.293"
"36923" "PRT" "SVN" "2096.808"
"36924" "PRT" "SWE" "2990.966"
"36925" "PRT" "SWZ" "8366.679"
"36926" "PRT" "SYC" "8187.499"
"36927" "PRT" "SYR" "4085.682"
"36928" "PRT" "TCA" "6150.85"
"36929" "PRT" "TCD" "3797.625"
"36930" "PRT" "TGO" "3775.24"
"36931" "PRT" "THA" "10694.58"
"36932" "PRT" "TJK" "6548.252"
"36933" "PRT" "TKL" "16308.4"
"36934" "PRT" "TKM" "5752.229"
"36935" "PRT" "TMP" "14412.07"
"36936" "PRT" "TON" "17668.15"
"36937" "PRT" "TTO" "6044.553"
"36938" "PRT" "TUN" "1711.928"
"36939" "PRT" "TUR" "3236.776"
"36940" "PRT" "TUV" "16567.13"
"36941" "PRT" "TWN" "11269.37"
"36942" "PRT" "TZA" "7116.942"
"36943" "PRT" "UGA" "6024.951"
"36944" "PRT" "UKR" "3351.661"
"36945" "PRT" "URY" "9520.141"
"36946" "PRT" "USA" "5425.189"
"36947" "PRT" "UZB" "6446.564"
"36948" "PRT" "VCT" "5838.064"
"36949" "PRT" "VEN" "6503.312"
"36950" "PRT" "VGB" "5774.123"
"36951" "PRT" "VNM" "10549"
"36952" "PRT" "VUT" "17685.19"
"36953" "PRT" "WLF" "16929.44"
"36954" "PRT" "WSM" "17257.43"
"36955" "PRT" "YEM" "5793.679"
"36956" "PRT" "YUG" "2535.624"
"36957" "PRT" "ZAF" "8574.43"
"36958" "PRT" "ZAR" "5409.3"
"36959" "PRT" "ZMB" "7179.617"
"36960" "PRT" "ZWE" "7560.795"
"36961" "PRY" "ABW" "4418.076"
"36962" "PRY" "AFG" "14862.55"
"36963" "PRY" "AGO" "7684.19"
"36964" "PRY" "AIA" "4873.046"
"36965" "PRY" "ALB" "10877.48"
"36966" "PRY" "AND" "9674.987"
"36967" "PRY" "ANT" "4333.008"
"36968" "PRY" "ARE" "13254.52"
"36969" "PRY" "ARG" "1051.13"
"36970" "PRY" "ARM" "12787.09"
"36971" "PRY" "ATG" "4738.802"
"36972" "PRY" "AUS" "12780.68"
"36973" "PRY" "AUT" "10991.95"
"36974" "PRY" "AZE" "13239.24"
"36975" "PRY" "BDI" "9553.765"
"36976" "PRY" "BEL" "10416.98"
"36977" "PRY" "BEN" "7397.129"
"36978" "PRY" "BFA" "7371.959"
"36979" "PRY" "BGD" "16798.64"
"36980" "PRY" "BGR" "11201.42"
"36981" "PRY" "BHR" "12944.63"
"36982" "PRY" "BHS" "5988.449"
"36983" "PRY" "BIH" "10905.94"
"36984" "PRY" "BLR" "11956.53"
"36985" "PRY" "BLZ" "5807.166"
"36986" "PRY" "BMU" "6449.886"
"36987" "PRY" "BOL" "1461.839"
"36988" "PRY" "BRA" "1134.649"
"36989" "PRY" "BRB" "4273.564"
"36990" "PRY" "BRN" "17639.75"
"36991" "PRY" "BTN" "16784.62"
"36992" "PRY" "BWA" "8270.975"
"36993" "PRY" "CAF" "8854.771"
"36994" "PRY" "CAN" "7983.041"
"36995" "PRY" "CCK" "15003.46"
"36996" "PRY" "CHE" "10347.18"
"36997" "PRY" "CHL" "1557.523"
"36998" "PRY" "CHN" "18311.35"
"36999" "PRY" "CIV" "6720.189"
"37000" "PRY" "CMR" "8126.939"
"37001" "PRY" "COG" "8095.896"
"37002" "PRY" "COK" "10160.43"
"37003" "PRY" "COL" "3821.056"
"37004" "PRY" "COM" "10538.77"
"37005" "PRY" "CPV" "5806.407"
"37006" "PRY" "CRI" "4855.032"
"37007" "PRY" "CUB" "6008.845"
"37008" "PRY" "CXR" "15674.26"
"37009" "PRY" "CYM" "5583.596"
"37010" "PRY" "CYP" "11685.66"
"37011" "PRY" "CZE" "10970.21"
"37012" "PRY" "DEU" "10607.28"
"37013" "PRY" "DJI" "11641.72"
"37014" "PRY" "DMA" "4531.15"
"37015" "PRY" "DNK" "11170.23"
"37016" "PRY" "DOM" "5043.098"
"37017" "PRY" "DZA" "9385.13"
"37018" "PRY" "ECU" "3573.554"
"37019" "PRY" "EGY" "11293.2"
"37020" "PRY" "ERI" "11381.13"
"37021" "PRY" "ESH" "7535.771"
"37022" "PRY" "ESP" "9194.078"
"37023" "PRY" "EST" "12003.44"
"37024" "PRY" "ETH" "11094.72"
"37025" "PRY" "FIN" "12043.17"
"37026" "PRY" "FJI" "12275.71"
"37027" "PRY" "FLK" "2943.905"
"37028" "PRY" "FRA" "10168.73"
"37029" "PRY" "FRO" "10713.71"
"37030" "PRY" "FSM" "15707.24"
"37031" "PRY" "GAB" "7741.295"
"37032" "PRY" "GBR" "10216.67"
"37033" "PRY" "GEO" "12849.97"
"37034" "PRY" "GHA" "7086.468"
"37035" "PRY" "GIB" "8765.352"
"37036" "PRY" "GIN" "5969.866"
"37037" "PRY" "GLP" "4612.223"
"37038" "PRY" "GMB" "6193.187"
"37039" "PRY" "GNB" "6150.132"
"37040" "PRY" "GNQ" "7855.695"
"37041" "PRY" "GRC" "11016.11"
"37042" "PRY" "GRD" "4176.684"
"37043" "PRY" "GRL" "9967.314"
"37044" "PRY" "GTM" "5691.879"
"37045" "PRY" "GUF" "3408.535"
"37046" "PRY" "GUY" "3563.84"
"37047" "PRY" "HKG" "19136.79"
"37048" "PRY" "HND" "5426.771"
"37049" "PRY" "HRV" "10836.27"
"37050" "PRY" "HTI" "5127.191"
"37051" "PRY" "HUN" "11132.86"
"37052" "PRY" "IDN" "16155.02"
"37053" "PRY" "IND" "15567.39"
"37054" "PRY" "IRL" "10050.88"
"37055" "PRY" "IRN" "13276.36"
"37056" "PRY" "IRQ" "12591.17"
"37057" "PRY" "ISL" "10423"
"37058" "PRY" "ISR" "11688.33"
"37059" "PRY" "ITA" "10376.26"
"37060" "PRY" "JAM" "5237.651"
"37061" "PRY" "JOR" "11786.32"
"37062" "PRY" "JPN" "18005.33"
"37063" "PRY" "KAZ" "15473.19"
"37064" "PRY" "KEN" "10408.66"
"37065" "PRY" "KGZ" "15291.55"
"37066" "PRY" "KHM" "17652.21"
"37067" "PRY" "KIR" "13974.84"
"37068" "PRY" "KNA" "4765.463"
"37069" "PRY" "KOR" "18600.7"
"37070" "PRY" "KWT" "12794.32"
"37071" "PRY" "LAO" "17844.04"
"37072" "PRY" "LBN" "11821.34"
"37073" "PRY" "LBR" "6171.248"
"37074" "PRY" "LBY" "9890.908"
"37075" "PRY" "LCA" "4385.136"
"37076" "PRY" "LKA" "15085.17"
"37077" "PRY" "LSO" "8236.792"
"37078" "PRY" "LTU" "11854.56"
"37079" "PRY" "LUX" "10439.35"
"37080" "PRY" "LVA" "11872.63"
"37081" "PRY" "MAC" "19080.88"
"37082" "PRY" "MAR" "8505.386"
"37083" "PRY" "MDA" "11788.95"
"37084" "PRY" "MDG" "10565.89"
"37085" "PRY" "MDV" "14317.19"
"37086" "PRY" "MEX" "6699.549"
"37087" "PRY" "MHL" "14474.25"
"37088" "PRY" "MKD" "11033.35"
"37089" "PRY" "MLI" "6843.053"
"37090" "PRY" "MLT" "10183.78"
"37091" "PRY" "MMR" "17162.89"
"37092" "PRY" "MNG" "17171.09"
"37093" "PRY" "MNP" "17350.54"
"37094" "PRY" "MOZ" "8841.872"
"37095" "PRY" "MRT" "6612.797"
"37096" "PRY" "MSR" "4694.987"
"37097" "PRY" "MTQ" "4450.732"
"37098" "PRY" "MUS" "11392.12"
"37099" "PRY" "MWI" "9504.722"
"37100" "PRY" "MYS" "16726.44"
"37101" "PRY" "NAM" "7509.477"
"37102" "PRY" "NCL" "12917.12"
"37103" "PRY" "NER" "7783.153"
"37104" "PRY" "NFK" "12268.21"
"37105" "PRY" "NGA" "7490.038"
"37106" "PRY" "NIC" "5189.146"
"37107" "PRY" "NIU" "11202.11"
"37108" "PRY" "NLD" "10548.14"
"37109" "PRY" "NOR" "11316.19"
"37110" "PRY" "NPL" "16349.55"
"37111" "PRY" "NRU" "14447.23"
"37112" "PRY" "NZL" "10635.09"
"37113" "PRY" "OMN" "13639.94"
"37114" "PRY" "PAK" "15219.87"
"37115" "PRY" "PAL" "11637.56"
"37116" "PRY" "PAN" "4482.149"
"37117" "PRY" "PCN" "7194.97"
"37118" "PRY" "PER" "2508.028"
"37119" "PRY" "PHL" "18841.8"
"37120" "PRY" "PLW" "17658.26"
"37121" "PRY" "PNG" "15324.55"
"37122" "PRY" "POL" "11486.84"
"37123" "PRY" "PRI" "4948.32"
"37124" "PRY" "PRK" "18469.68"
"37125" "PRY" "PRT" "8730.975"
"37126" "PRY" "PRY" "239.8826"
"37127" "PRY" "PYF" "9378.712"
"37128" "PRY" "QAT" "13000.53"
"37129" "PRY" "REU" "11171.64"
"37130" "PRY" "ROM" "11487.62"
"37131" "PRY" "RUS" "12642.6"
