,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
ROU,True,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True
RUS,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True
RWA,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
SAU,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
SDN,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False
SEN,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True
SGP,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
SLB,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
SLE,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True
SLV,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,True
SOM,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True
SRB,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True
STP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SUR,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,False,True,False,True,True,True,False,True,True
SVK,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True
SVN,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,True,True
SWE,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True
SWZ,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False
SYC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SYR,False,False,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True
TCD,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
TGO,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True
THA,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True
TJK,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False
TKM,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False
TLS,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True
TON,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
TTO,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,True
TUN,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True
TUR,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True
TUV,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
TZA,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False
UGA,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
UKR,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True
URY,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False
